,kenteken,voertuigsoort,merk,handelsbenaming,vervaldatum_apk,datum_tenaamstelling,bruto_bpm,inrichting,aantal_zitplaatsen,eerste_kleur,tweede_kleur,aantal_cilinders,cilinderinhoud,massa_ledig_voertuig,toegestane_maximum_massa_voertuig,massa_rijklaar,datum_eerste_toelating,datum_eerste_tenaamstelling_in_nederland,wacht_op_keuren,catalogusprijs,wam_verzekerd,aantal_deuren,aantal_wielen,afstand_hart_koppeling_tot_achterzijde_voertuig,afstand_voorzijde_voertuig_tot_hart_koppeling,lengte,breedte,europese_voertuigcategorie,plaats_chassisnummer,technische_max_massa_voertuig,type,typegoedkeuringsnummer,variant,uitvoering,volgnummer_wijziging_eu_typegoedkeuring,vermogen_massarijklaar,wielbasis,export_indicator,openstaande_terugroepactie_indicator,taxi_indicator,maximum_massa_samenstelling,aantal_rolstoelplaatsen,jaar_laatste_registratie_tellerstand,tellerstandoordeel,code_toelichting_tellerstandoordeel,tenaamstellen_mogelijk,vervaldatum_apk_dt,datum_tenaamstelling_dt,datum_eerste_toelating_dt,datum_eerste_tenaamstelling_in_nederland_dt,zuinigheidsclassificatie,api_gekentekende_voertuigen_assen,api_gekentekende_voertuigen_brandstof,api_gekentekende_voertuigen_carrosserie,api_gekentekende_voertuigen_carrosserie_specifiek,api_gekentekende_voertuigen_voertuigklasse,maximum_ondersteunende_snelheid,maximum_massa_trekken_ongeremd,maximum_trekken_massa_geremd,registratie_datum_goedkeuring_afschrijvingsmoment_bpm,registratie_datum_goedkeuring_afschrijvingsmoment_bpm_dt,maximum_last_onder_de_vooras_sen_tezamen_koppeling,laadvermogen,aanhangwagen_autonoom_geremd,aanhangwagen_middenas_geremd,maximale_constructiesnelheid,hoogte_voertuig,type_gasinstallatie,oplegger_geremd,vervaldatum_tachograaf,vervaldatum_tachograaf_dt,europese_voertuigcategorie_toevoeging,europese_uitvoeringcategorie_toevoeging,aerodyn_voorz,massa_alt_aandr,verl_cab_ind,verticale_belasting_koppelpunt_getrokken_voertuig,gem_lading_wrde
144,7ZKP88,Personenauto,VOLVO,S60,20241130,20150103,22048,sedan,5,BLAUW,Niet geregistreerd,6,2953,1633,2220,1733,20141030,20150103,Geen verstrekking in Open Data,96500,Ja,4,4,0,0,464,0,M1,r. bodemplaat by voorzitting,2220,F,e9*2007/46*0023*19,FSA9,FSA9H6??,0,0.15,278,Nee,Nee,Nee,0,0,2023,Geen oordeel,05,Ja,2024-11-30T00:00:00.000,2015-01-03T00:00:00.000,2014-10-30T00:00:00.000,2015-01-03T00:00:00.000,G,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,0,,,,,,,,,,,,,,,,
145,7ZKP90,Personenauto,CITROEN,C2,20241119,20211127,1988,hatchback,4,GRIJS,Niet geregistreerd,4,1124,931,1336,1031,20070126,20150107,Geen verstrekking in Open Data,,Ja,2,4,0,0,367,0,M1,r. tegen schutbord onder motorkap,1336,,e2*2001/116*0283*05,M,C,0,0.04,232,Nee,Nee,Nee,1786,0,2023,Geen oordeel,05,Ja,2024-11-19T00:00:00.000,2021-11-27T00:00:00.000,2007-01-26T00:00:00.000,2015-01-07T00:00:00.000,C,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,450,520,,,0,,,,,,,,,,,,,,,,
146,7ZKP94,Personenauto,LAND ROVER,DEFENDER,20250317,20221119,3359,kampeerwagen,5,GRIJS,Niet geregistreerd,4,2402,2193,3050,2293,20070726,20141230,Geen verstrekking in Open Data,53120,Ja,5,4,,,,,M1,tegen r. balk v. vooras,3050,,,,,,0.04,279,Nee,Nee,Nee,6550,,2024,Geen oordeel,05,Ja,2025-03-17T00:00:00.000,2022-11-19T00:00:00.000,2007-07-26T00:00:00.000,2014-12-30T00:00:00.000,G,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,750,3500,20230404,2023-04-04T00:00:00.000,,,,,,,,,,,,,,,,,
147,7ZKP86,Personenauto,PEUGEOT,PEUGEOT 107,20250910,20231012,1218,hatchback,4,BLAUW,Niet geregistreerd,3,998,791,1180,891,20060208,20150102,Geen verstrekking in Open Data,,Ja,2,4,0,0,343,0,M1,r. op bodemplaat by voorzitting,1180,,e11*2001/116*0237*01,MCFA,C,0,0.06,234,Nee,Nee,Nee,0,0,2024,Geen oordeel,05,Ja,2025-09-10T00:00:00.000,2023-10-12T00:00:00.000,2006-02-08T00:00:00.000,2015-01-02T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,0,,,,,,G3 gasinstallatie,,,,,,,,,,
148,7ZKP97,Personenauto,MERCEDES-BENZ,GLA 200,20250428,20230524,4224,stationwagen,5,ZWART,Niet geregistreerd,4,1595,1335,1920,1435,20140428,20150228,Geen verstrekking in Open Data,51759,Ja,5,4,0,0,443,0,M1,by dwarsbalk r. voorzitting,1920,245 G,e1*2001/116*0470*07,274HQ2,OZAAB502,0,0.08,270,Nee,Nee,Nee,3370,0,2024,Geen oordeel,05,Ja,2025-04-28T00:00:00.000,2023-05-24T00:00:00.000,2014-04-28T00:00:00.000,2015-02-28T00:00:00.000,C,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,715,1400,,,0,,,,,,,,,,,,,,,,
149,7ZKP92,Personenauto,FIAT,FIAT PUNTO,20250720,20190831,754,MPV,5,ZWART,Niet geregistreerd,4,1242,1005,1590,1105,20130705,20150206,Geen verstrekking in Open Data,16832,Ja,4,4,0,0,407,0,M1,r. op bodemplaat by voorzitting,1590,199,e3*2001/116*0217*24,BXZ1A,51F,0,0.05,251,Nee,Nee,Nee,1990,0,2024,Geen oordeel,05,Ja,2025-07-20T00:00:00.000,2019-08-31T00:00:00.000,2013-07-05T00:00:00.000,2015-02-06T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,400,500,,,0,,,,,,,,,,,,,,,,
150,7ZKR00,Personenauto,FORD,FIESTA,20250113,20190913,1155,hatchback,5,BRUIN,Niet geregistreerd,3,998,1024,1555,1124,20150113,20150113,Geen verstrekking in Open Data,18245,Ja,4,4,0,0,0,0,M1,by bodemplaat r. voorzitting,1555,JA8,e9*2001/116*0069*18,SFJA1D,5DHABL,0,0.07,249,Nee,Nee,Nee,2455,0,2023,Logisch,00,Ja,2025-01-13T00:00:00.000,2019-09-13T00:00:00.000,2015-01-13T00:00:00.000,2015-01-13T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,560,900,,,,,,,,,,,,,,,,,,,
151,7ZKR01,Personenauto,FORD,FIESTA,20241011,20180818,1155,hatchback,5,BLAUW,Niet geregistreerd,3,998,1024,1555,1124,20150109,20150109,Geen verstrekking in Open Data,20145,Ja,4,4,0,0,0,0,M1,by bodemplaat r. voorzitting,1555,JA8,e9*2001/116*0069*17,SFJA1D,5DHABL,0,0.07,249,Nee,Nee,Nee,2455,0,2023,Logisch,00,Ja,2024-10-11T00:00:00.000,2018-08-18T00:00:00.000,2015-01-09T00:00:00.000,2015-01-09T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,560,900,,,,,,,,,,,,,,,,,,,
152,7ZKR02,Personenauto,FORD,FOCUS,20240520,,3407,stationwagen,5,BLAUW,Niet geregistreerd,4,1499,1268,1900,1368,20150112,20150112,Geen verstrekking in Open Data,28940,Nee,4,4,0,0,0,0,M1,r. bodemplaat,1900,DYB,e13*2007/46*1138*14,XWDB16,5DAAMC,0,0.06,265,Ja,Nee,Nee,3100,0,2024,Logisch,00,Nee,2024-05-20T00:00:00.000,,2015-01-12T00:00:00.000,2015-01-12T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,680,1200,,,,,,,,,,,,,,,,,,,
153,7ZKR03,Personenauto,FORD,FOCUS,20250129,20150129,2310,stationwagen,5,GRIJS,Niet geregistreerd,3,999,1216,1900,1316,20150129,20150129,Geen verstrekking in Open Data,25995,Ja,4,4,0,0,0,0,M1,r. bodemplaat,1900,DYB,e13*2007/46*1138*13,M1DD16,5CGAMC,0,0.07,265,Nee,Nee,Nee,3100,0,2024,Logisch,00,Ja,2025-01-29T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,655,1200,,,,,,,,,,,,,,,,,,,
154,H614HS,Personenauto,RENAULT,CLIO,20250803,20201203,598,hatchback,5,GRIJS,Niet geregistreerd,3,898,992,1600,1092,20160302,20200914,Geen verstrekking in Open Data,18268,Ja,4,4,0,0,406,173,M1,,1600,R,e2*2001/116*0327*75,5RE2,5RE20A,0,0.06,259,Nee,Nee,Nee,2500,0,2024,Geen oordeel,05,Ja,2025-08-03T00:00:00.000,2020-12-03T00:00:00.000,2016-03-02T00:00:00.000,2020-09-14T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,545,1200,,,,,,,182,145,,,,,,,,,,,
155,7ZKR05,Personenauto,FORD,ECOSPORT,20250522,20180522,3906,hatchback,5,BLAUW,Niet geregistreerd,3,998,1250,1715,1350,20150129,20150129,Geen verstrekking in Open Data,22990,Ja,4,4,0,0,427,0,M1,r. bodemplaat onder voorzitting,1715,JK8,e9*2007/46*0092*05,M1JC1B,5AABMS,0,0.07,252,Nee,Nee,Nee,2465,0,2024,Logisch,00,Ja,2025-05-22T00:00:00.000,2018-05-22T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,675,750,,,,,,,,,,,,,,,,,,,
156,7ZKR06,Personenauto,FORD,ECOSPORT,20240927,20220929,116,hatchback,5,ORANJE,Niet geregistreerd,3,998,1250,1715,1350,20150129,20150129,Geen verstrekking in Open Data,20794,Ja,4,4,0,0,427,177,M1,,1715,JK8,e9*2007/46*0092*05,M1JC1B,5AABMS,0,0.07,252,Nee,Nee,Nee,2465,0,2023,Geen oordeel,05,Ja,2024-09-27T00:00:00.000,2022-09-29T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,675,750,20220815,2022-08-15T00:00:00.000,,,,,180,,,,,,,,,,,,
157,7ZKR07,Personenauto,FORD,ECOSPORT,20250504,20230510,3906,hatchback,5,ZWART,Niet geregistreerd,3,998,1250,1715,1350,20150129,20150129,Geen verstrekking in Open Data,22990,Ja,4,4,0,0,427,0,M1,r. bodemplaat onder voorzitting,1715,JK8,e9*2007/46*0092*06,M1JC1B,5AABMS,0,0.07,252,Nee,Nee,Nee,2465,0,2024,Logisch,00,Ja,2025-05-04T00:00:00.000,2023-05-10T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,675,750,,,,,,,,,,,,,,,,,,,
158,7ZKR08,Personenauto,FORD,ECOSPORT,20250119,20150116,3906,hatchback,5,ZWART,Niet geregistreerd,3,998,1250,1715,1350,20150116,20150116,Geen verstrekking in Open Data,22990,Ja,4,4,0,0,427,0,M1,r. bodemplaat onder voorzitting,1715,JK8,e9*2007/46*0092*06,M1JC1B,5AABMS,0,0.07,252,Nee,Nee,Nee,2465,0,2024,Logisch,00,Ja,2025-01-19T00:00:00.000,2015-01-16T00:00:00.000,2015-01-16T00:00:00.000,2015-01-16T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,675,750,,,,,,,,,,,,,,,,,,,
159,7ZKR09,Personenauto,FORD,ECOSPORT,20241217,20170317,3906,hatchback,5,ZWART,Niet geregistreerd,3,998,1250,1715,1350,20150129,20150129,Geen verstrekking in Open Data,22990,Ja,4,4,0,0,427,0,M1,r. bodemplaat onder voorzitting,1715,JK8,e9*2007/46*0092*06,M1JC1B,5AABMS,0,0.07,252,Nee,Nee,Nee,2465,0,2023,Logisch,00,Ja,2024-12-17T00:00:00.000,2017-03-17T00:00:00.000,2015-01-29T00:00:00.000,2015-01-29T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,675,750,,,,,,,,,,,,,,,,,,,
160,7ZKR10,Personenauto,FORD,KUGA,20240926,20221024,7560,MPV,5,BLAUW,Niet geregistreerd,4,1596,1480,2100,1580,20150106,20150106,Geen verstrekking in Open Data,37385,Ja,4,4,0,0,0,0,M1,op bodemplaat by r. voorzitting,2100,DM2,e13*2001/116*0109*34,JQMA1A,5UNAPC,0,0.07,269,Nee,Nee,Nee,4100,0,2024,Logisch,00,Ja,2024-09-26T00:00:00.000,2022-10-24T00:00:00.000,2015-01-06T00:00:00.000,2015-01-06T00:00:00.000,C,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,750,2000,,,,,,,,,,,,,,,,,,,
161,H614PD,Personenauto,NISSAN,NISSAN QASHQAI,20260726,20240801,2521,MPV,5,WIT,Niet geregistreerd,4,1332,1275,1870,1375,20190628,20200421,Geen verstrekking in Open Data,32339,Ja,4,4,0,0,439,181,M1,,1870,J11,e5*2007/46*1029*00,F,F01,1,0.07,265,Nee,Nee,Nee,3170,0,2024,Geen oordeel,05,Ja,2026-07-26T00:00:00.000,2024-08-01T00:00:00.000,2019-06-28T00:00:00.000,2020-04-21T00:00:00.000,,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,687,1300,,,,,,,193,,,,,,,,,,,,
162,7ZKR12,Personenauto,FORD,FIESTA,20250227,20190227,1155,hatchback,5,WIT,Niet geregistreerd,3,998,955,1530,1055,20150227,20150227,Geen verstrekking in Open Data,14705,Ja,4,4,0,0,0,0,M1,by bodemplaat r. voorzitting,1530,JA8,e9*2001/116*0069*18,XMJA1D,5AMAAF,0,0.05,249,Nee,Nee,Nee,2180,0,2024,Logisch,00,Ja,2025-02-27T00:00:00.000,2019-02-27T00:00:00.000,2015-02-27T00:00:00.000,2015-02-27T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,525,650,,,,,,,,,,,,,,,,,,,
163,7ZKR13,Personenauto,FORD,FIESTA,20250227,20150602,1155,hatchback,5,ZWART,Niet geregistreerd,3,998,955,1530,1055,20150227,20150227,Geen verstrekking in Open Data,15105,Ja,4,4,0,0,0,0,M1,by bodemplaat r. voorzitting,1530,JA8,e9*2001/116*0069*18,XMJA1D,5AMAAF,0,0.05,249,Nee,Nee,Nee,2180,0,2024,Logisch,00,Ja,2025-02-27T00:00:00.000,2015-06-02T00:00:00.000,2015-02-27T00:00:00.000,2015-02-27T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,525,650,,,,,,,,,,,,,,,,,,,
164,44XXRB,Personenauto,MINI,MINI ONE,20250908,20240830,4692,hatchback,4,WIT,Niet geregistreerd,4,1397,1035,1510,1135,20071102,20071102,Geen verstrekking in Open Data,22415,Ja,2,4,0,0,370,0,M1,op r. schroefveerkoker onder motorkap,1510,,e1*2001/116*0343*06,ME31,AA,0,0.06,247,Nee,Nee,Nee,2210,0,2024,Logisch,00,Ja,2025-09-08T00:00:00.000,2024-08-30T00:00:00.000,2007-11-02T00:00:00.000,2007-11-02T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,500,650,,,,,,,,,,,,,,,,,,,
165,7ZKR15,Personenauto,FORD,B-MAX,,,2730,MPV,5,GRIJS,Niet geregistreerd,3,998,1179,1760,1279,20150114,20150114,Geen verstrekking in Open Data,21075,Nee,4,4,0,0,408,0,M1,r. bodemplaat onder voorzitting,1760,JK8,e9*2007/46*0092*07,SFJA1K,5ABALR,0,0.06,249,Ja,Nee,Nee,2510,0,2022,Logisch,00,Nee,,,2015-01-14T00:00:00.000,2015-01-14T00:00:00.000,B,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,635,750,,,,,,,,,,,,,,,,,,,
166,7ZKR16,Personenauto,FORD,FIESTA,20250123,20190518,1155,hatchback,5,BLAUW,Niet geregistreerd,3,998,1024,1555,1124,20150123,20150123,Geen verstrekking in Open Data,18345,Ja,4,4,0,0,0,0,M1,by bodemplaat r. voorzitting,1555,JA8,e9*2001/116*0069*18,SFJA1D,5DHABL,0,0.07,249,Nee,Nee,Nee,2455,0,2023,Logisch,00,Ja,2025-01-23T00:00:00.000,2019-05-18T00:00:00.000,2015-01-23T00:00:00.000,2015-01-23T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,560,900,,,,,,,,,,,,,,,,,,,
167,7ZKR17,Personenauto,FORD,FIESTA,20241230,20150130,1155,hatchback,5,GRIJS,Niet geregistreerd,3,998,1024,1555,1124,20150130,20150130,Geen verstrekking in Open Data,18345,Ja,4,4,0,0,0,0,M1,by bodemplaat r. voorzitting,1555,JA8,e9*2001/116*0069*18,SFJA1D,5DHABL,0,0.07,249,Nee,Nee,Nee,2455,0,2023,Logisch,00,Ja,2024-12-30T00:00:00.000,2015-01-30T00:00:00.000,2015-01-30T00:00:00.000,2015-01-30T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,560,900,,,,,,,,,,,,,,,,,,,
168,7ZKR18,Personenauto,FORD,FIESTA,20250308,20150707,1155,hatchback,5,BLAUW,Niet geregistreerd,3,998,1024,1555,1124,20150227,20150227,Geen verstrekking in Open Data,18496,Ja,4,4,0,0,0,0,M1,by bodemplaat r. voorzitting,1555,JA8,e9*2001/116*0069*18,SFJA1D,5DHABL,0,0.07,249,Nee,Nee,Nee,2455,0,2024,Logisch,00,Ja,2025-03-08T00:00:00.000,2015-07-07T00:00:00.000,2015-02-27T00:00:00.000,2015-02-27T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,560,900,,,,,,,,,,,,,,,,,,,
169,7ZKR19,Personenauto,FORD,FOCUS,20240930,20150109,2310,stationwagen,5,GRIJS,Niet geregistreerd,3,999,1216,1900,1316,20150109,20150109,Geen verstrekking in Open Data,25995,Ja,4,4,0,0,0,0,M1,r. bodemplaat,1900,DYB,e13*2007/46*1138*14,M1DD16,5CGAMC,0,0.07,265,Nee,Nee,Nee,3100,0,2023,Logisch,00,Ja,2024-09-30T00:00:00.000,2015-01-09T00:00:00.000,2015-01-09T00:00:00.000,2015-01-09T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,655,1200,,,,,,,,,,,,,,,,,,,
170,44XXT3,Personenauto,VOLKSWAGEN,UP,20251014,20211116,,hatchback,4,ZWART,Niet geregistreerd,3,999,840,1290,940,20120908,20120908,Geen verstrekking in Open Data,10286,Ja,0,4,0,0,0,0,M1,r. motorruimte,1290,AA,e13*2007/46*1167*05,ABCHYA,FM5FM5CF0037MGVR2N1FA1VW,0,0.05,241,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-10-14T00:00:00.000,2021-11-16T00:00:00.000,2012-09-08T00:00:00.000,2012-09-08T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,,,,,,,,,,,,,,,,,
171,H615DN,Personenauto,MAZDA,MAZDA CX-5,20260227,20240729,10071,stationwagen,5,GRIJS,Niet geregistreerd,4,1998,1455,2035,1555,20200227,20200227,Geen verstrekking in Open Data,42400,Ja,4,4,0,0,455,184,M1,,2035,KF,e13*2007/46*1803*06,6W7,AAW0,0,0.08,270,Nee,Nee,Nee,4035,0,2024,Logisch,00,Ja,2026-02-27T00:00:00.000,2024-07-29T00:00:00.000,2020-02-27T00:00:00.000,2020-02-27T00:00:00.000,D,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,750,2000,,,,,,,192,168,,,,,,,,,,,
172,44XHT9,Personenauto,TOYOTA,TOYOTA AYGO,20250906,20230909,,hatchback,4,ZWART,Niet geregistreerd,3,998,805,1190,905,20120614,20120614,Geen verstrekking in Open Data,11120,Ja,4,4,0,0,343,0,M1,r. op bodemplaat by voorzitting,1190,AB1,e11*2001/116*0236*09,KGB10(H),KGB10L-AHMGKW(3K),0,0.06,234,Nee,Nee,Nee,0,0,2024,Logisch,00,Ja,2025-09-06T00:00:00.000,2023-09-09T00:00:00.000,2012-06-14T00:00:00.000,2012-06-14T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,,,,,,,,,,,,,,,,,,,,,,
173,7ZKR22,Personenauto,FORD,C-MAX,20250117,20221105,3045,MPV,5,ZWART,Niet geregistreerd,3,998,1291,1900,1391,20150117,20150117,Geen verstrekking in Open Data,26445,Ja,4,4,0,0,438,0,M1,r. bodemplaat by voorzitting,1900,DXA,e13*2007/46*1103*13,M1DA1J,5CCAMB,0,0.07,265,Nee,Nee,Nee,3100,0,2023,Logisch,00,Ja,2025-01-17T00:00:00.000,2022-11-05T00:00:00.000,2015-01-17T00:00:00.000,2015-01-17T00:00:00.000,A,https://opendata.rdw.nl/resource/3huj-srit.json,https://opendata.rdw.nl/resource/8ys7-d773.json,https://opendata.rdw.nl/resource/vezc-m2t6.json,https://opendata.rdw.nl/resource/jhie-znh9.json,https://opendata.rdw.nl/resource/kmfi-hrps.json,0.00,695,1200,,,,,,,,,,,,,,,,,,,
